Parsed Index,[日本|にほん]　[産業界|さんぎょうかい]　[大人|おとな]　[男|おとこ]　[離れ|ばな]　[頭|あたま]
Errors,にほん【日本】
Correction,いま、[日本|にっ|ぽん]のたばこ[産業|さん|ぎょう][界|かい]は、[大人|おとな]の[男|おとこ]たちのたばこ[離|ばな]れに[頭|あたま]をいためている。
Checked?,N
,
ID,228590
User,
Sentence,いとこは私を町中案内してくれた。
Index,従兄弟{いとこ} は 私(わたし)[01] を 町中(まちじゅう)~ 案内[02] 為る(する){して} 呉れる{くれた}
Furigana,いとこは[私|わたし]を[町中|まち|なか][案内|あん|ない]してくれた。
Parsed Index,[私|わたし]　[町中|まちじゅう]　[案内|あんない]
Errors,まちじゅう【町中】
Correction,いとこは[私|わたし]を[町中|まち|なか][案内|あん|ない]してくれた。
Checked?,N
,
ID,228593
User,
Sentence,いとこのテディーは大学でフランス語を専攻し、パリで１年間勉強しました。
Index,従兄弟{いとこ} の テディー~ は 大学 で(#2028980) フランス語 を 専攻 為る(する){し} 巴里{パリ} で(#2028980) 年間 勉強[01]{勉強しました}
Furigana,いとこのテディーは[大学|だい|がく]でフランス[語|ご]を[専攻|せん|こう]し、パリで[１|][年間|ねん|かん][勉強|べん|きょう]しました。
Parsed Index,[大学|だいがく]　[フランス語|フランスご]　[専攻|せんこう]　[年間|ねんかん]　[勉強|べんきょう]
Errors,empty-furigana
Correction,いとこのテディーは[大学|だい|がく]でフランス[語|ご]を[専攻|せん|こう]し、パリで[１|][年間|ねん|かん][勉強|べん|きょう]しました。
Checked?,N
,
ID,228604
User,
Sentence,いつ来てくださっても、将棋の相手をしますよ。
Index,何時(いつ){いつ} 来る(くる)[01]{来て} 下さる{くださって} も 将棋~ の 相手をする{相手をします} よ[01]
Furigana,いつ[来|き]てくださっても、[将棋|しょう|ぎ]の[相手|あい|て]をしますよ。
Parsed Index,[来る|く]　[将棋|しょうぎ]　[相手をする|あいて]
Errors,くださって【くださって】
Correction,いつ[来|き]てくださっても、[将棋|しょう|ぎ]の[相手|あい|て]をしますよ。
Checked?,N
,
ID,228729
User,
Sentence,いつも何時に朝飯を食べますか。
Index,何時も{いつも} 何時(なんじ) に 朝飯~ を 食べる{食べます} か
Furigana,いつも[何時|いつ]に[朝飯|あさ|めし]を[食|た]べますか。
Parsed Index,[何時|なんじ]　[朝飯|あさめし]　[食べる|た]
Errors,なんじ【何時】
Correction,いつも[何時|いつ]に[朝飯|あさ|めし]を[食|た]べますか。
Checked?,N
,
ID,228732
User,
Sentence,いつも一番いい取り分を得やがって！
Index,何時も[01]{いつも} 一番(いちばん)[01] いい(#2820690)[01] 取り分(とりぶん)~ を 得る(える)[01]{得やがって}
Furigana,いつも[一番|いち|ばん]いい[取|と]り[分|ぶん]を[得|とく]やがって！
Parsed Index,[一番|いちばん]　[取り分|とりぶん]　[得る|え]
Errors,え【得る】
Correction,いつも[一番|いち|ばん]いい[取|と]り[分|ぶん]を[得|とく]やがって！
Checked?,N
,
ID,228733
User,
Sentence,いつも一人で仕事をしているから。僕は、チームプレーヤーではない。
Index,何時も[01]{いつも} 一人で 仕事[01] を 為る(する){している} から 僕(ぼく)[01] は チーム プレーヤー(#1116540)[01]~ では無い{ではない}
Furigana,いつも[一|いち][人|にん]で[仕事|し|ごと]をしているから。[僕|ぼく]は、チームプレーヤーではない。
Parsed Index,[一人で|ひとり]　[仕事|しごと]　[僕|ぼく]
Errors,ひとり【一人で】
Correction,いつも[一|いち][人|にん]で[仕事|し|ごと]をしているから。[僕|ぼく]は、チームプレーヤーではない。
Checked?,N
,
ID,228774
User,
Sentence,いつも、いつも員数合わせなどと言われないで、たまには嘘でも良いから一騎当千の兵と言ってほしいよ。
Index,何時も[01]{いつも} 何時も[01]{いつも} 員数 合わせ~ 等(など){など} と 言う{言われないで} 偶に{たまに} は 嘘[01] でも[02] 良い から 一騎当千の兵 と[02] 言う{言って} 欲しい[02]{ほしい} よ[01]
Furigana,いつも、いつも[員数|いん|ずう][合|あ]わせなどと[言|い]われないで、たまには[嘘|うそ]でも[良|よ]いから[一騎当千|いっ|き|とう|せん]の[兵|へい]と[言|い]ってほしいよ。
Parsed Index,[員数|いんずう]　[合わせ|あ]　[言う|い]　[嘘|うそ]　[良い|よ]　[一騎当千の兵|いっきとうせんのつわもの]　[言う|い]
Errors,いっきとうせんのつわもの【一騎当千の兵】
Correction,いつも、いつも[員数|いん|ずう][合|あ]わせなどと[言|い]われないで、たまには[嘘|うそ]でも[良|よ]いから[一騎当千|いっ|き|とう|せん]の[兵|へい]と[言|い]ってほしいよ。
Checked?,N
,
ID,228782
User,
Sentence,いつまでも意地張ってないで、こっちに来なよ。
Index,何時までも{いつまでも} 意地張る{意地張ってないで}~ 此方(こちら){こっち} に 来る(くる)[01]{来} な[02] よ[01]
Furigana,いつまでも[意地|い|じ][張|は]ってないで、こっちに[来|き]なよ。
Parsed Index,[意地張る|いじば]　[来る|く]
Errors,いじば【意地張る】；く【来る】
Correction,いつまでも[意地|い|じ][張|は]ってないで、こっちに[来|き]なよ。
Checked?,N
,
ID,228811
User,
Sentence,いつどこであの古時計を買ったのですか。
Index,何時(いつ){いつ} 何処{どこ} で(#2028980) 彼の(あの){あの} 古時計~ を 買う[01]{買った} のです か
Furigana,いつどこであの[古|ふる][時計|と|けい]を[買|か]ったのですか。
Parsed Index,[古時計|ふるどけい]　[買う|か]
Errors,ふるどけい【古時計】
Correction,いつどこであの[古|ふる][時計|と|けい]を[買|か]ったのですか。
Checked?,N
,
ID,228986
User,
Sentence,いつか私は一人寂しく朽ち果てているだろう。
Index,何時か{いつか} 私(わたし)[01] は 一人 寂しい{寂しく} 朽ち果てる{朽ち果てている}~ だろう
Furigana,いつか[私|わたし]は[一|いち][人|にん][寂|さび]しく[朽|く]ち[果|は]てているだろう。
Parsed Index,[私|わたし]　[一人|ひとり]　[寂しい|さび]　[朽ち果てる|くちは]
Errors,ひとり【一人】
Correction,いつか[私|わたし]は[一|いち][人|にん][寂|さび]しく[朽|く]ち[果|は]てているだろう。
Checked?,N
,
ID,229075
User,
Sentence,イタリアの人口は、日本の人口の約半分だ。
Index,伊太利{イタリア} の 人口[01] は 日本 の 人口[01] の 約半分~ だ
Furigana,イタリアの[人口|じん|こう]は、[日本|にっ|ぽん]の[人口|じん|こう]の[約|やく][半分|はん|ぶん]だ。
Parsed Index,[人口|じんこう]　[日本|にほん]　[人口|じんこう]　[約半分|やくはんぶん]
Errors,にほん【日本】
Correction,イタリアの[人口|じん|こう]は、[日本|にっ|ぽん]の[人口|じん|こう]の[約|やく][半分|はん|ぶん]だ。
Checked?,N
,
ID,229081
User,
Sentence,イタリアでは、すべての村が年に一度のお祭りをする。
Index,伊太利{イタリア} で(#2028980) は 全て{すべての} 村 が 年に一度~ の 祭り{お祭り} を 為る(する)[01]{する}
Furigana,イタリアでは、すべての[村|むら]が[年|とし]に[一|いち][度|ど]のお[祭|まつ]りをする。
Parsed Index,[村|むら]　[年に一度|ねんにいちど]　[祭り|まつ]
Errors,ねんにいちど【年に一度】
Correction,イタリアでは、すべての[村|むら]が[年|とし]に[一|いち][度|ど]のお[祭|まつ]りをする。
Checked?,N
,
ID,229122
User,
Sentence,イスラエル側の心変わりのために、中東和平交渉の構成国に変更があるかもしれません。
Index,以色列{イスラエル} 側(そば)[01] の 心変わり~ の 為に{ために} 中東~ 和平交渉~ の 構成 国[01] に 変更 が[01] 有る{ある} かも知れない{かもしれません}
Furigana,イスラエル[側|がわ]の[心変|こころ|が]わりのために、[中東|ちゅう|とう][和平|わ|へい][交渉|こう|しょう]の[構成|こう|せい][国|こく]に[変更|へん|こう]があるかもしれません。
Parsed Index,[側|そば]　[心変わり|こころが]　[中東|ちゅうとう]　[和平交渉|わへいこうしょう]　[構成|こうせい]　[国|くに]　[変更|へんこう]
Errors,そば【側】；に【に】
Correction,イスラエル[側|がわ]の[心変|こころ|が]わりのために、[中東|ちゅう|とう][和平|わ|へい][交渉|こう|しょう]の[構成|こう|せい][国|こく]に[変更|へん|こう]があるかもしれません。
Checked?,N
,
ID,229148
User,
Sentence,いけすかないボスだけど、仕事の悩みを相談したら案外、窮鳥懐に入れば猟師も殺さず、てなことになるかもね。
Index,いけ好かない{いけすかない} ボス だ けど 仕事[01]{仕事の} 悩み を 相談 為る(する){したら} 案外 窮鳥懐に入れば猟師も殺さず~ てな 事になる{ことになる} かも知れない{かも} ね(#2029080)[01]
Furigana,いけすかないボスだけど、[仕事|し|ごと]の[悩|なや]みを[相談|そう|だん]したら[案外|あん|がい]、[窮鳥|きゅう|ちょう][懐|ふところ]に[入|はい]れば[猟師|りょう|し]も[殺|ころ]さず、てなことになるかもね。
Parsed Index,[仕事|しごと]　[悩み|なや]　[相談|そうだん]　[案外|あんがい]　[窮鳥懐に入れば猟師も殺さず|きゅうちょうふところにいればりょうしもころ]
Errors,きゅうちょうふところにいればりょうしもころ【窮鳥懐に入れば猟師も殺さず】
Correction,いけすかないボスだけど、[仕事|し|ごと]の[悩|なや]みを[相談|そう|だん]したら[案外|あん|がい]、[窮鳥|きゅう|ちょう][懐|ふところ]に[入|はい]れば[猟師|りょう|し]も[殺|ころ]さず、てなことになるかもね。
Checked?,N
,
ID,229150
User,
Sentence,いく層もの卸業者の存在が特色である日本の流通機構は、複雑でコストもかかる。
Index,幾(いく)[02]{いく}~ 層[01] も の 卸業者~ の 存在 が 特色 である 日本 の 流通機構~ は 複雑 で(#2028980) コスト も 掛かる[01]{かかる}
Furigana,いく[層|そう]もの[卸業者|おろし|ぎょう|しゃ]の[存在|そん|ざい]が[特色|とく|しょく]である[日本|にっ|ぽん]の[流通|りゅう|つう][機構|き|こう]は、[複雑|ふく|ざつ]でコストもかかる。
Parsed Index,[層|そう]　[卸業者|おろしぎょうしゃ]　[存在|そんざい]　[特色|とくしょく]　[日本|にほん]　[流通機構|りゅうつうきこう]　[複雑|ふくざつ]
Errors,にほん【日本】
Correction,いく[層|そう]もの[卸業者|おろし|ぎょう|しゃ]の[存在|そん|ざい]が[特色|とく|しょく]である[日本|にっ|ぽん]の[流通|りゅう|つう][機構|き|こう]は、[複雑|ふく|ざつ]でコストもかかる。
Checked?,N
,
ID,229152
User,
Sentence,いくら年を取ってもまだ卓球をやる元気はある。
Index,幾ら{いくら} 年を取る{年を取って} も 未だ[01]{まだ} 卓球~ を 遣る{やる} 元気 は 有る{ある}
Furigana,いくら[年|ねん]を[取|と]ってもまだ[卓球|たっ|きゅう]をやる[元気|げん|き]はある。
Parsed Index,[年を取る|としをと]　[卓球|たっきゅう]　[元気|げんき]
Errors,としをと【年を取る】
Correction,いくら[年|ねん]を[取|と]ってもまだ[卓球|たっ|きゅう]をやる[元気|げん|き]はある。
Checked?,N
,
ID,229195
User,
Sentence,いくつかの種は基本の歌に対する何十、いや何百もの変化形をもつ洗練されたレパートリーを次第に発展させていく。
Index,幾つか{いくつかの} 種(しゅ)[02] は 基本{基本の} 歌 に対する 何十 否(いや){いや} 何百 物(もの){もの} 変化形~ を 持つ{もつ} 洗練 為れる{された} レパートリー を 次第に[01] 発展 為せる{させて} 行く[10]{いく}
Furigana,いくつかの[種|たね]は[基本|き|ほん]の[歌|うた]に[対|たい]する[何|なん][十|じゅう]、いや[何|なに][百|ひゃく]もの[変化|へん|か][形|がた]をもつ[洗練|せん|れん]されたレパートリーを[次第|し|だい]に[発展|はっ|てん]させていく。
Parsed Index,[種|しゅ]　[基本|きほん]　[歌|うた]　[に対する|にたい]　[何十|なんじゅう]　[何百|なんびゃく]　[変化形|へんかけい]　[洗練|せんれん]　[次第に|しだい]　[発展|はってん]
Errors,しゅ【種】；なんびゃく【何百】；へんかけい【変化形】
Correction,いくつかの[種|たね]は[基本|き|ほん]の[歌|うた]に[対|たい]する[何|なん][十|じゅう]、いや[何|なに][百|ひゃく]もの[変化|へん|か][形|がた]をもつ[洗練|せん|れん]されたレパートリーを[次第|し|だい]に[発展|はっ|てん]させていく。
Checked?,N
,
ID,229223
User,
Sentence,イギリス人は１６０９年アメリカに植民地を樹立した。
Index,イギリス人 は 年(ねん)[01] 亜米利加{アメリカ} に 植民地[01] を 樹立~ 為る(する){した}
Furigana,イギリス[人|じん]は[１|][６|][０|][９|][年|ねん]アメリカに[植民|しょく|みん][地|ち]を[樹立|じゅ|りつ]した。
Parsed Index,[イギリス人|イギリスじん]　[年|ねん]　[植民地|しょくみんち]　[樹立|じゅりつ]
Errors,empty-furigana
Correction,イギリス[人|じん]は[１|][６|][０|][９|][年|ねん]アメリカに[植民|しょく|みん][地|ち]を[樹立|じゅ|りつ]した。
Checked?,N
,
ID,229250
User,
Sentence,イギリスに１７４５年以前に国歌がなかったという事実は、それ自体はほとんどたいしたことではない。
Index,英吉利{イギリス} に 年(ねん)[01] 以前[02] に 国歌~ が 無い{なかった} と言う{という} 事実 は それ自体 は 殆ど{ほとんど} 大した事ではない{たいしたことではない}
Furigana,イギリスに[１|][７|][４|][５|][年|ねん][以前|い|ぜん]に[国歌|こっ|か]がなかったという[事実|じ|じつ]は、それ[自体|じ|たい]はほとんどたいしたことではない。
Parsed Index,[年|ねん]　[以前|いぜん]　[国歌|こっか]　[事実|じじつ]　[それ自体|それじたい]
Errors,empty-furigana
Correction,イギリスに[１|][７|][４|][５|][年|ねん][以前|い|ぜん]に[国歌|こっ|か]がなかったという[事実|じ|じつ]は、それ[自体|じ|たい]はほとんどたいしたことではない。
Checked?,N
,
ID,229304
User,
Sentence,イエスは答えて言われた。「あなたがいちぢくの木の下にいるのを見た、と私が言ったので、あなたは信じるのですか」
Index,イエス(#1021010)[01] は 答える{答えて} 言う{言われた} 貴方(あなた)[01]{あなた} が 無花果{いちぢく}~ の 木(き) の 下(した) に 居る(いる)[01]{いる} の を 見る{見た} と[04] 私(わたし)[01] が 言う{言った} ので 貴方(あなた)[01]{あなた} は 信じる のです か
Furigana,イエスは[答|こた]えて[言|い]われた。「あなたがいちぢくの[木|こ]の[下|した]にいるのを[見|み]た、と[私|わたし]が[言|い]ったので、あなたは[信|しん]じるのですか」
Parsed Index,[答える|こた]　[言う|い]　[木|き]　[下|した]　[見る|み]　[私|わたし]　[言う|い]　[信じる|しん]
Errors,き【木】
Correction,イエスは[答|こた]えて[言|い]われた。「あなたがいちぢくの[木|こ]の[下|した]にいるのを[見|み]た、と[私|わたし]が[言|い]ったので、あなたは[信|しん]じるのですか」
Checked?,N
,
ID,229349
User,
Sentence,いい手を思いついた。
Index,いい 手[06]~ を 思いつく{思いついた}
Furigana,いい[手|しゅ]を[思|おも]いついた。
Parsed Index,[手|て]　[思いつく|おも]
Errors,て【手】
Correction,いい[手|しゅ]を[思|おも]いついた。
Checked?,N
,
ID,229442
User,
Sentence,いいえ、一日に十分も進むんです。
Index,いいえ(#1583250)[01] 一日(いちにち) に 十分(じっぷん)~ も 進む(すすむ) のです{んです}
Furigana,いいえ、[一|いち][日|にち]に[十分|じゅう|ぶん]も[進|すす]むんです。
Parsed Index,[一日|いちにち]　[十分|じっぷん]　[進む|すす]
Errors,じっぷん【十分】
Correction,いいえ、[一|いち][日|にち]に[十分|じゅう|ぶん]も[進|すす]むんです。
Checked?,N
,
ID,229449
User,
Sentence,いいえ、はじめに９番におかけ下さい。
Index,いいえ(#1583250)[01] 初めに{はじめに}~ 番(ばん)[01] に 掛ける[11]{おかけ} 下さい
Furigana,いいえ、はじめに[９|][番|ばん]におかけ[下|くだ]さい。
Parsed Index,[番|ばん]　[下さい|くだ]
Errors,empty-furigana
Correction,いいえ、はじめに[９|][番|ばん]におかけ[下|くだ]さい。
Checked?,N
,
ID,229470
User,
Sentence,アンは友人を選り好みする。
Index,は 友人 を 選り好み~ 為る(する){する}
Furigana,アンは[友人|ゆう|じん]を[選|え]り[好|ごの]みする。
Parsed Index,[友人|ゆうじん]　[選り好み|よりごの]
Errors,よりごの【選り好み】
Correction,アンは[友人|ゆう|じん]を[選|え]り[好|ごの]みする。
Checked?,N
,
ID,229521
User,
Sentence,あんな風に理路整然と話されちゃうと、こっちは何も言えないよな。
Index,あんな風に 理路~ 整然{整然と} 話す{話され} じゃう{ちゃう} と[04] 此方(こちら){こっち} は 何も[01] 言う{言えない} よ な
Furigana,あんな[風|かぜ]に[理路|り|ろ][整然|せい|ぜん]と[話|はな]されちゃうと、こっちは[何|なに]も[言|い]えないよな。
Parsed Index,[あんな風に|あんなふう]　[理路|りろ]　[整然|せいぜん]　[話す|はな]　[何も|なに]　[言う|い]
Errors,あんなふう【あんな風に】
Correction,あんな[風|かぜ]に[理路|り|ろ][整然|せい|ぜん]と[話|はな]されちゃうと、こっちは[何|なに]も[言|い]えないよな。
Checked?,N
,
ID,229550
User,
Sentence,あんな行動は彼の体面を汚すものだ。
Index,あんな 行動 は 彼(かれ)[01] の 体面 を[01] 汚す[02]~ 物(もの){もの} だ
Furigana,あんな[行動|こう|どう]は[彼|かれ]の[体面|たい|めん]を[汚|けが]すものだ。
Parsed Index,[行動|こうどう]　[彼|かれ]　[体面|たいめん]　[汚す|よご]
Errors,よご【汚す】
Correction,あんな[行動|こう|どう]は[彼|かれ]の[体面|たい|めん]を[汚|けが]すものだ。
Checked?,N
,
ID,229665
User,
Sentence,あれほど金を持ちながら彼は幸福でない。
Index,あれ程{あれほど} 金(かね)[01] を 持つ{持ち} 乍ら[02]{ながら}~ 彼(かれ)[01] は 幸福 である{でない}
Furigana,あれほど[金|きん]を[持|も]ちながら[彼|かれ]は[幸福|こう|ふく]でない。
Parsed Index,[金|かね]　[持つ|も]　[彼|かれ]　[幸福|こうふく]
Errors,かね【金】
Correction,あれほど[金|きん]を[持|も]ちながら[彼|かれ]は[幸福|こう|ふく]でない。
Checked?,N
,
ID,229763
User,
Sentence,あれが蝙蝠ですか。
Index,彼(あれ)[01]{あれ} が 蝙蝠[01]~ ですか
Furigana,あれが[蝙蝠|かわほり]ですか。
Parsed Index,[蝙蝠|こうもり]
Errors,こうもり【蝙蝠】
Correction,あれが[蝙蝠|かわほり]ですか。
Checked?,N
,
ID,229777
User,
Sentence,ある面では、人生は残酷なものだ。私たちの１人１人大きな問題が用意されている。
Index,或る{ある} 面(めん)[06]~ で(#2028980) は 人生 は 残酷{残酷な} 物(もの){もの} だ 私たち の 一人一人{１人１人} 大きな 問題 が 用意 為れる{されている}
Furigana,ある[面|めん]では、[人生|じん|せい]は[残酷|ざん|こく]なものだ。[私|わたし]たちの[１|][人|にん][１|][人|にん][大|おお]きな[問題|もん|だい]が[用意|よう|い]されている。
Parsed Index,[面|めん]　[人生|じんせい]　[残酷|ざんこく]　[私たち|わたし]　[一人一人|ひとりひとり]　[大きな|おお]　[問題|もんだい]　[用意|ようい]
Errors,ひとりひとり【一人一人】；empty-furigana
Correction,ある[面|めん]では、[人生|じん|せい]は[残酷|ざん|こく]なものだ。[私|わたし]たちの[１|][人|にん][１|][人|にん][大|おお]きな[問題|もん|だい]が[用意|よう|い]されている。
Checked?,N
,
ID,229779
User,
Sentence,ある貿易会社に勤めています。
Index,或る{ある} 貿易会社~ に 勤める[01]{勤めています}
Furigana,ある[貿易|ぼう|えき][会社|かい|しゃ]に[勤|つと]めています。
Parsed Index,[貿易会社|ぼうえきがいしゃ]　[勤める|つと]
Errors,ぼうえきがいしゃ【貿易会社】
Correction,ある[貿易|ぼう|えき][会社|かい|しゃ]に[勤|つと]めています。
Checked?,N
,
ID,229784
User,
Sentence,ある批評家が、バレーを描いた私の絵を見たら、生のバレー公演を見に行く必要がないと言ったことがあります。
Index,有る{ある} 批評家~ が バレエ{バレー} を 描く{描いた} 私(わたし)[01]{私の} 絵 を 見る{見たら} 生(なま)[04]{生の}~ バレエ{バレー} 公演[01] を 見に行く 必要[02] が[01] 無い{ない} と 言う{言った} 事がある{ことがあります}
Furigana,ある[批評|ひ|ひょう][家|か]が、バレーを[描|えが]いた[私|わたし]の[絵|え]を[見|み]たら、[生|せい]のバレー[公演|こう|えん]を[見|み]に[行|い]く[必要|ひつ|よう]がないと[言|い]ったことがあります。
Parsed Index,[批評家|ひひょうか]　[描く|えが]　[私|わたし]　[絵|え]　[見る|み]　[生|なま]　[公演|こうえん]　[見に行く|みにい]　[必要|ひつよう]　[言う|い]
Errors,なま【生】
Correction,ある[批評|ひ|ひょう][家|か]が、バレーを[描|えが]いた[私|わたし]の[絵|え]を[見|み]たら、[生|せい]のバレー[公演|こう|えん]を[見|み]に[行|い]く[必要|ひつ|よう]がないと[言|い]ったことがあります。
Checked?,N
,
ID,229829
User,
Sentence,ある調査によると、今日では５人中３人が外交問題には無関心のようだ。
Index,或る{ある} 調査 に依ると{によると}~ 今日 で(#2028980) は 人(にん)[01] 中(ちゅう)[02]~ 三人{３人} が 外交問題~ には 無関心 の 様だ{ようだ}
Furigana,ある[調査|ちょう|さ]によると、[今日|きょう]では[５|][人|にん][中|ちゅう][３|][人|にん]が[外交|がい|こう][問題|もん|だい]には[無関心|む|かん|しん]のようだ。
Parsed Index,[調査|ちょうさ]　[今日|きょう]　[人|にん]　[中|ちゅう]　[三人|さんにん]　[外交問題|がいこうもんだい]　[無関心|むかんしん]
Errors,さんにん【三人】；empty-furigana
Correction,ある[調査|ちょう|さ]によると、[今日|きょう]では[５|][人|にん][中|ちゅう][３|][人|にん]が[外交|がい|こう][問題|もん|だい]には[無関心|む|かん|しん]のようだ。
Checked?,N
,
ID,229846
User,
Sentence,ある人を天才にし、別の人を愚か者にするのは何なのか。
Index,ある人 を 天才 に 為る(する){し} 別(べつ){別の} 人(ひと) を 愚か者 に 為る(する){する} の は 何なのか~
Furigana,ある[人|ひと]を[天才|てん|さい]にし、[別|べつ]の[人|ひと]を[愚|おろ]か[者|もの]にするのは[何|なに]なのか。
Parsed Index,[ある人|あるひと]　[天才|てんさい]　[別|べつ]　[人|ひと]　[愚か者|おろかもの]　[何なのか|なん]
Errors,なん【何なのか】
Correction,ある[人|ひと]を[天才|てん|さい]にし、[別|べつ]の[人|ひと]を[愚|おろ]か[者|もの]にするのは[何|なに]なのか。
Checked?,N
,
ID,229868
User,
Sentence,ある種の動物はどんどん数が減ってきている。
Index,ある種{ある種の} 動物 は どんどん[02]~ 数(かず) が 減る{減って} 来る(くる){きている}
Furigana,ある[種|たね]の[動物|どう|ぶつ]はどんどん[数|かず]が[減|へ]ってきている。
Parsed Index,[ある種|あるしゅ]　[動物|どうぶつ]　[数|かず]　[減る|へ]
Errors,あるしゅ【ある種】
Correction,ある[種|たね]の[動物|どう|ぶつ]はどんどん[数|かず]が[減|へ]ってきている。
Checked?,N
,
ID,229869
User,
Sentence,ある種の動物は嵐の訪れを感じ取る事ができる。
Index,ある種{ある種の} 動物 は 嵐 の 訪れ を 感じ取る~ 事(こと) が[01] 出来る[01]{できる}
Furigana,ある[種|たね]の[動物|どう|ぶつ]は[嵐|あらし]の[訪|おとず]れを[感|かん]じ[取|と]る[事|こと]ができる。
Parsed Index,[ある種|あるしゅ]　[動物|どうぶつ]　[嵐|あらし]　[訪れ|おとず]　[感じ取る|かんじと]　[事|こと]
Errors,あるしゅ【ある種】
Correction,ある[種|たね]の[動物|どう|ぶつ]は[嵐|あらし]の[訪|おとず]れを[感|かん]じ[取|と]る[事|こと]ができる。
Checked?,N
,
ID,229870
User,
Sentence,ある種の鳥は飛べない。
Index,ある種{ある種の}~ 鳥[01] は 飛ぶ[01]{飛べない}
Furigana,ある[種|たね]の[鳥|とり]は[飛|と]べない。
Parsed Index,[ある種|あるしゅ]　[鳥|とり]　[飛ぶ|と]
Errors,あるしゅ【ある種】
Correction,ある[種|たね]の[鳥|とり]は[飛|と]べない。
Checked?,N
,
ID,229871
User,
Sentence,ある種の鳥においては、周りの鳥たちやつがいに存在を知られていることが有利であると推測することができる。
Index,ある種{ある種の} 鳥[01] に於いて{において} は 周り[02] の 鳥[01] 達{たち} や 番(つがい)[01]{つがい}~ に 存在 を 知る{知られている} 事(こと){こと} が 有利 である と 推測 為る(する){する} 事が出来る{ことができる}
Furigana,ある[種|たね]の[鳥|とり]においては、[周|まわ]りの[鳥|とり]たちやつがいに[存在|そん|ざい]を[知|し]られていることが[有利|ゆう|り]であると[推測|すい|そく]することができる。
Parsed Index,[ある種|あるしゅ]　[鳥|とり]　[周り|まわ]　[鳥|とり]　[存在|そんざい]　[知る|し]　[有利|ゆうり]　[推測|すいそく]
Errors,あるしゅ【ある種】
Correction,ある[種|たね]の[鳥|とり]においては、[周|まわ]りの[鳥|とり]たちやつがいに[存在|そん|ざい]を[知|し]られていることが[有利|ゆう|り]であると[推測|すい|そく]することができる。
Checked?,N
,
ID,229875
User,
Sentence,ある種の行動はその少年に特徴的だ。
Index,ある種{ある種の} 行動 は 其の[01]{その} 少年 に 特徴的~ だ
Furigana,ある[種|たね]の[行動|こう|どう]はその[少年|しょう|ねん]に[特徴|とく|ちょう][的|てき]だ。
Parsed Index,[ある種|あるしゅ]　[行動|こうどう]　[少年|しょうねん]　[特徴的|とくちょうてき]
Errors,あるしゅ【ある種】
Correction,ある[種|たね]の[行動|こう|どう]はその[少年|しょう|ねん]に[特徴|とく|ちょう][的|てき]だ。
Checked?,N
,
ID,229886
User,
Sentence,ある航空会社が運賃値下げ計画を発表すると、他社もすぐに追従した。
Index,或る{ある} 航空会社 が 運賃 値下げ 計画 を 発表 為る(する){する} と 他社 も 直ぐに{すぐに} 追従(ついじゅう)~ 為る(する){した}
Furigana,ある[航空|こう|くう][会社|かい|しゃ]が[運賃|うん|ちん][値下|ね|さ]げ[計画|けい|かく]を[発表|はっ|ぴょう]すると、[他社|た|しゃ]もすぐに[追従|つい|しょう]した。
Parsed Index,[航空会社|こうくうがいしゃ]　[運賃|うんちん]　[値下げ|ねさ]　[計画|けいかく]　[発表|はっぴょう]　[他社|たしゃ]　[追従|ついじゅう]
Errors,こうくうがいしゃ【航空会社】；ついじゅう【追従】
Correction,ある[航空|こう|くう][会社|かい|しゃ]が[運賃|うん|ちん][値下|ね|さ]げ[計画|けい|かく]を[発表|はっ|ぴょう]すると、[他社|た|しゃ]もすぐに[追従|つい|しょう]した。
Checked?,N
,
ID,229891
User,
Sentence,ある研究によれば、ガンによる女性の死亡数の中では肺がんが１７％を占めている。
Index,或る{ある} 研究 に依れば{によれば} 癌{ガン} に依る{による}~ 女性[01] の 死亡数~ の 中(なか) で(#2028980) は 肺がん~ が を 占める[01]{占めている}~
Furigana,ある[研究|けん|きゅう]によれば、ガンによる[女性|じょ|せい]の[死亡|し|ぼう][数|すう]の[中|なか]では[肺|はい]がんが[１|][７|][％|ぱーせんと]を[占|し]めている。
Parsed Index,[研究|けんきゅう]　[女性|じょせい]　[死亡数|しぼうすう]　[中|なか]　[肺がん|はい]　[占める|し]
Errors,empty-furigana
Correction,ある[研究|けん|きゅう]によれば、ガンによる[女性|じょ|せい]の[死亡|し|ぼう][数|すう]の[中|なか]では[肺|はい]がんが[１|][７|][％|ぱーせんと]を[占|し]めている。
Checked?,N
,
ID,229900
User,
Sentence,ある映画監督が一目見てケイトに魅了されました。
Index,或る{ある} 映画監督~ が 一目[01] 見る{見て} に 魅了[02] 為れる{されました}
Furigana,ある[映画|えい|が][監督|かん|とく]が[一目|いち|もく][見|み]てケイトに[魅了|み|りょう]されました。
Parsed Index,[映画監督|えいがかんとく]　[一目|ひとめ]　[見る|み]　[魅了|みりょう]
Errors,ひとめ【一目】
Correction,ある[映画|えい|が][監督|かん|とく]が[一目|いち|もく][見|み]てケイトに[魅了|み|りょう]されました。
Checked?,N
,
ID,229970
User,
Sentence,ありったけの金を彼女に与えた。
Index,有りっ丈{ありったけ}~ の 金(かね)[01] を 彼女 に 与える[01]{与えた}
Furigana,ありったけの[金|きん]を[彼女|かの|じょ]に[与|あた]えた。
Parsed Index,[金|かね]　[彼女|かのじょ]　[与える|あた]
Errors,かね【金】
